T1,T2,T0,flag,vref,theta,alpha,beta,a,b,c
2.2747911035958032e-05,2.6765492401120473e-05,4.865965629215004e-07,0,7.999999999999999,308.0,4.925291802605266,-6.304086028853774,4.925291802605267,-7.922144549932562,2.9968527473272952
2.3054621335509925e-05,2.657268624655617e-05,3.72692417933912e-07,0,7.999999999999999,307.0,4.814520185216387,-6.389084080378341,4.814520185216385,-7.940369213130577,3.1258490279141875
2.3354308974067892e-05,2.6371785794345773e-05,2.7390523158634083e-07,0,8.0,306.0,4.702282018339784,-6.4721359549995805,4.702282018339786,-7.956175162946187,3.2538931446064043
2.364688266387408e-05,2.6162852240713193e-05,1.9026509541273355e-07,0,8.0,305.0,4.5886114908083675,-6.553216354311935,4.5886114908083675,-7.969557584733965,3.3809460939255964
2.3932253284148355e-05,2.5945949228842846e-05,1.217974870088042e-07,0,7.999999999999998,304.0,4.473543227765974,-6.632300580440331,4.473543227765975,-7.980512402078593,3.5069691743126192
2.421033390823534e-05,2.5721142829493343e-05,6.852326227131498e-08,0,7.999999999999999,303.0,4.3571122801202185,-6.70936454356339,4.3571122801202185,-7.989036278036591,3.6319239979163727
2.4481039830083105e-05,2.548850152087167e-05,3.045864904522753e-08,0,7.999999999999998,302.0,4.23935411386564,-6.784384769251405,4.239354113865639,-7.995126616152766,3.755772502287124
2.4744288590045472e-05,2.524809616777409e-05,7.615242180438939e-09,0,8.0,301.0,4.120304599280434,-6.857338405616899,4.120304599280435,-7.998781561251131,3.878476961970698
2.4999999999999994e-05,2.4999999999999994e-05,1.3552527156068805e-20,0,7.999999999999999,300.0,4.0,-6.928203230275509,3.9999999999999996,-8.0,4.0
5.038075777286197e-07,2.5248096167774095e-05,2.4248096254497288e-05,0,8.0,299.0,3.878476961970698,-6.996957657115165,3.8784769619706974,-7.998781561251131,4.120304599280432
1.0074616907885693e-06,2.548850152087167e-05,2.3504036788339763e-05,0,7.999999999999998,298.0,3.7557725022871264,-7.063580742871413,3.7557725022871256,-7.995126616152766,4.239354113865637
1.510808921258005e-06,2.572114282949335e-05,2.2768048249248648e-05,0,8.0,297.0,3.631923997916374,-7.128052193506943,3.6319239979163753,-7.989036278036591,4.357112280120219
2.01369594469449e-06,2.5945949228842843e-05,2.2040354826462668e-05,0,7.999999999999999,296.0,3.506969174312618,-7.190352370393336,3.506969174312618,-7.9805124020785945,4.473543227765976
